사업번호,보고년도,보고국가/기관,자료제출기관,CRS번호,대륙명,수원국,사업실시기관,사업실시기관코드,사업실시기관명,사업구분,양자/다자간 구분,자금구분,자금형태,원조유형,원조유형코드,사업명(한글),사업명(영문),사업분야,사업분야코드,SDGs,사업개시(예정)일,사업완공(예정)일,사업설명,성평등,환경 지원,민주적/포용적 거버넌스,무역개발,모자보건증진,재난위험경감,장애인권리,영양,기술협력,기술협력 세부항목,분야별 프로그램 원조,프로젝트 원조,혼합신용,생물의 다양성,기후변화 완화,기후변화 적응,사막화,"약정액
[백만달러]","지출액
[백만달러]","회수액
[백만달러]","순지출액
[백만달러]","증여등가액
[백만달러]","비구속성 금액
[백만달러]","부분 비구속성 금액
[백만달러]","구속성 금액
[백만달러]",투자관련기술협력 금액[USD],"수출신용 금액
[USD]",약정일,상환방식,연간상환횟수,이자율,최초상환일,최종상환일,"이자수취액
[USD]","차관잔액
[USD]","연체원금
[USD]","연체이자
[USD]","차년도 상환원금
[USD]","차년도 지불이자
[USD]"
2021040102312,2023,대한민국,한국국제협력단(KOICA),2021018881,아프리카 > 사하라 이남 > 서부아프리카,나이지리아,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-ICT 테크노정책(2021),Master's Degree Program in ICT Policy(2021),통신정책 및 행정관리,22010,9.c,2021-08-01,2023-12-31,"개도국 공무원들에게 한국의 대표 강점분야인 정보통신, ICT분야의 산업개발 경험과 정책 노하우를 전수하여 자국 국가개발에 필요한 ICT정책을 수립 및 실행, 평가할 수 있는 역량 개발을 지원",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102313,2023,대한민국,한국국제협력단(KOICA),2021018882,아프리카 > 사하라 이남 > 동부아프리카,탄자니아,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-ICT 테크노정책(2021),Master's Degree Program in ICT Policy(2021),통신정책 및 행정관리,22010,9.c,2021-08-01,2023-12-31,"개도국 공무원들에게 한국의 대표 강점분야인 정보통신, ICT분야의 산업개발 경험과 정책 노하우를 전수하여 자국 국가개발에 필요한 ICT정책을 수립 및 실행, 평가할 수 있는 역량 개발을 지원",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102314,2023,대한민국,한국국제협력단(KOICA),2021018883,아프리카 > 사하라 이남 > 중부아프리카,콩고민주공화국(DR콩고),그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-ICT 테크노정책(2021),Master's Degree Program in ICT Policy(2021),통신정책 및 행정관리,22010,9.c,2021-08-01,2023-12-31,"개도국 공무원들에게 한국의 대표 강점분야인 정보통신, ICT분야의 산업개발 경험과 정책 노하우를 전수하여 자국 국가개발에 필요한 ICT정책을 수립 및 실행, 평가할 수 있는 역량 개발을 지원",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102315,2023,대한민국,한국국제협력단(KOICA),2021018884,아프리카 > 사하라 이남 > 동부아프리카,짐바브웨,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-ICT 테크노정책(2021),Master's Degree Program in ICT Policy(2021),통신정책 및 행정관리,22010,9.c,2021-08-01,2023-12-31,"개도국 공무원들에게 한국의 대표 강점분야인 정보통신, ICT분야의 산업개발 경험과 정책 노하우를 전수하여 자국 국가개발에 필요한 ICT정책을 수립 및 실행, 평가할 수 있는 역량 개발을 지원",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102316,2023,대한민국,한국국제협력단(KOICA),2021018885,아메리카 > 남아메리카,콜롬비아,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-ICT 테크노정책(2021),Master's Degree Program in ICT Policy(2021),통신정책 및 행정관리,22010,9.c,2021-08-01,2023-12-31,"개도국 공무원들에게 한국의 대표 강점분야인 정보통신, ICT분야의 산업개발 경험과 정책 노하우를 전수하여 자국 국가개발에 필요한 ICT정책을 수립 및 실행, 평가할 수 있는 역량 개발을 지원",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102317,2023,대한민국,한국국제협력단(KOICA),2021018886,아시아 > 서남 및 중앙아시아,키르기스스탄,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-ICT 테크노정책(2021),Master's Degree Program in ICT Policy(2021),통신정책 및 행정관리,22010,9.c,2021-08-01,2023-12-31,"개도국 공무원들에게 한국의 대표 강점분야인 정보통신, ICT분야의 산업개발 경험과 정책 노하우를 전수하여 자국 국가개발에 필요한 ICT정책을 수립 및 실행, 평가할 수 있는 역량 개발을 지원",해당사항 없음,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102318,2023,대한민국,한국국제협력단(KOICA),2021018706,아시아 > 서남 및 중앙아시아,방글라데시,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-아시아 SDGs 이행 역량강화(2021),Master's Degree Program in Capacity Building for SDGs for Asia (2021),다부문 원조,43010,17.16; 17.1; 5.5,2021-08-01,2023-12-31,조직 인사 재무 지방행정 사회변화 분야의 이론 및 실무 지식 습득을 통해 정부를 비롯한 공공부문의 정책조정 능력 더 나아가 공사 파트너십 public-private partnership 확보를 위한 연수생의 관리 및 소통 역량 을 강화시키고자 함,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.013037,0.013037,NA,0.013037,0.013037,0,0,0.013037,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102319,2023,대한민국,한국국제협력단(KOICA),2021018887,아시아 > 극동 아시아,캄보디아,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-아시아 SDGs 이행 역량강화(2021),Master's Degree Program in Capacity Building for SDGs for Asia (2021),다부문 원조,43010,17.16; 17.1; 5.5,2021-08-01,2023-12-31,조직 인사 재무 지방행정 사회변화 분야의 이론 및 실무 지식 습득을 통해 정부를 비롯한 공공부문의 정책조정 능력 더 나아가 공사 파트너십 public-private partnership 확보를 위한 연수생의 관리 및 소통 역량 을 강화시키고자 함,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102320,2023,대한민국,한국국제협력단(KOICA),2021018888,아시아 > 극동 아시아,인도네시아,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-아시아 SDGs 이행 역량강화(2021),Master's Degree Program in Capacity Building for SDGs for Asia (2021),다부문 원조,43010,17.16; 17.1; 5.5,2021-08-01,2023-12-31,조직 인사 재무 지방행정 사회변화 분야의 이론 및 실무 지식 습득을 통해 정부를 비롯한 공공부문의 정책조정 능력 더 나아가 공사 파트너십 public-private partnership 확보를 위한 연수생의 관리 및 소통 역량 을 강화시키고자 함,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.019556,0.019556,NA,0.019556,0.019556,0,0,0.019556,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102321,2023,대한민국,한국국제협력단(KOICA),2021018889,아시아 > 극동 아시아,라오스,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-아시아 SDGs 이행 역량강화(2021),Master's Degree Program in Capacity Building for SDGs for Asia (2021),다부문 원조,43010,17.16; 17.1; 5.5,2021-08-01,2023-12-31,조직 인사 재무 지방행정 사회변화 분야의 이론 및 실무 지식 습득을 통해 정부를 비롯한 공공부문의 정책조정 능력 더 나아가 공사 파트너십 public-private partnership 확보를 위한 연수생의 관리 및 소통 역량 을 강화시키고자 함,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102322,2023,대한민국,한국국제협력단(KOICA),2021018890,아시아 > 극동 아시아,몽골,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-아시아 SDGs 이행 역량강화(2021),Master's Degree Program in Capacity Building for SDGs for Asia (2021),다부문 원조,43010,17.16; 17.1; 5.5,2021-08-01,2023-12-31,조직 인사 재무 지방행정 사회변화 분야의 이론 및 실무 지식 습득을 통해 정부를 비롯한 공공부문의 정책조정 능력 더 나아가 공사 파트너십 public-private partnership 확보를 위한 연수생의 관리 및 소통 역량 을 강화시키고자 함,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102323,2023,대한민국,한국국제협력단(KOICA),2021018891,아시아 > 극동 아시아,필리핀,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-아시아 SDGs 이행 역량강화(2021),Master's Degree Program in Capacity Building for SDGs for Asia (2021),다부문 원조,43010,17.16; 17.1; 5.5,2021-08-01,2023-12-31,조직 인사 재무 지방행정 사회변화 분야의 이론 및 실무 지식 습득을 통해 정부를 비롯한 공공부문의 정책조정 능력 더 나아가 공사 파트너십 public-private partnership 확보를 위한 연수생의 관리 및 소통 역량 을 강화시키고자 함,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.019556,0.019556,NA,0.019556,0.019556,0,0,0.019556,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102324,2023,대한민국,한국국제협력단(KOICA),2021018892,아시아 > 서남 및 중앙아시아,스리랑카,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-아시아 SDGs 이행 역량강화(2021),Master's Degree Program in Capacity Building for SDGs for Asia (2021),다부문 원조,43010,17.16; 17.1; 5.5,2021-08-01,2023-12-31,조직 인사 재무 지방행정 사회변화 분야의 이론 및 실무 지식 습득을 통해 정부를 비롯한 공공부문의 정책조정 능력 더 나아가 공사 파트너십 public-private partnership 확보를 위한 연수생의 관리 및 소통 역량 을 강화시키고자 함,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021040102325,2023,대한민국,한국국제협력단(KOICA),2021018893,아시아 > 서남 및 중앙아시아,키르기스스탄,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-아시아 SDGs 이행 역량강화(2021),Master's Degree Program in Capacity Building for SDGs for Asia (2021),다부문 원조,43010,17.16; 17.1; 5.5,2021-08-01,2023-12-31,조직 인사 재무 지방행정 사회변화 분야의 이론 및 실무 지식 습득을 통해 정부를 비롯한 공공부문의 정책조정 능력 더 나아가 공사 파트너십 public-private partnership 확보를 위한 연수생의 관리 및 소통 역량 을 강화시키고자 함,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
